"latitude","longitude","geometry","UK","TIT","LIE","AUT","ATT","SIE","LKP"
"45.764043","4.835659","Point",10292,"Noli me tangere","Musée des Tissus et des Arts décoratifs (Lyon)","Botti Francesco","attribué à","17e","folder_0003/folder_0206/elem_0010/FR69_0006_MUS_10292_0001_low.jpg"
"48.856852","2.333781","Point",137131,"l'Adoration des mages","Ecole nationale supérieure des beaux-arts (Paris)","Botticelli Sandro","copié d'après","19e",
"48.877879","2.334539","Point",21334,"Naissance de Vénus, copie d'après Botticelli","Musée Gustave Moreau (Paris)","Botticelli Sandro","copié d'après","19e",
"48.875438","2.31052","Point",16495,"La Fuite en Egypte","Musée Jacquemart-André (Paris)","Botticelli Sandro","copié d'après","15e","folder_0003/folder_0126/elem_0193/FR75_0006_MUS_16495_0092_low.jpg"
"45.720424","-0.084452","Point",15341,"La Vierge à l'Enfant","Eglise paroissiale Sainte-Elisabeth (Fleurac)","Botticelli Sandro","copié d'après","19e","folder_0001/folder_0120/elem_0053/FR16_0006_REL_0001_low.jpg"
"43.949317","4.805528","Point",14492,"La Vierge et l'Enfant","Musée du Petit Palais (Avignon)","Botticelli Sandro","de","15e","folder_0003/folder_0249/elem_0145/FR84_0001_MUS_14492_0040_low.jpg"
"43.949317","4.805528","Point",24204,"La Vierge et l'Enfant","Musée du Petit Palais (Avignon)","Botticelli Sandro","de","15e","folder_0003/folder_0250/elem_0163/FR84_0001_MUS_24204_0308_low.jpg"
"48.875438","2.31052","Point",16497,"Tête de jeune femme","Musée Jacquemart-André (Paris)","Botticelli Sandro","copié d'après","19e","folder_0003/folder_0126/elem_0195/FR75_0006_MUS_16497_0094_low.jpg"
"48.860591","2.337582","Point",23410,"La Vierge et l'Enfant / Madone des Guidi de Faenza","Musée du Louvre (Paris)","Botticelli Sandro","de","15e","folder_0003/folder_0120/elem_0044/FR75_0002_MUS_23410_0864_low.jpg"
"43.949317","4.805528","Point",14513,"La Vierge et l'Enfant avec un ange","Musée du Petit Palais (Avignon)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0249/elem_0168/FR84_0001_MUS_14513_0063_low.jpg"
"48.860591","2.337582","Point",23409,"Vénus et trois putti","Musée du Louvre (Paris)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0120/elem_0043/FR75_0002_MUS_23409_0863_low.jpg"
"48.866047","2.314583","Point",27590,"La Vierge et l'Enfant avec saint Jean-Baptiste","Musée du Petit Palais (Paris)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0166/elem_0167/FR75_0017_27590_0028_low.jpg"
"49.19385","2.48519","Point",14184,"La Vierge et l'Enfant avec un ange","Musée Condé (Chantilly)","Botticelli Sandro","atelier de","15e","folder_0004/folder_0142/elem_0095/FR60_0002_MUS_14184_0143_low.jpg"
"47.478419","-0.563166","Point",29826,"La Vierge et l'Enfant avec saint Jean-Baptiste et l'archange Gabriel","Musée des Beaux-Arts (Angers)","Botticelli Sandro","attribué à","15e","folder_0001/folder_0118/elem_0033/FR_49_0001_MUS_MBA1670Dep_0041_low.jpg"
"48.860591","2.337582","Point",23157,"Scènes de l'histoire d'Esther : l'Évanouissement d'Esther devant Assuérus / La Lamentation de Mardochée ; L'Évanouissement d'Esther en présence d'Assuérus ; Le Grand vizir Aman implore en vain sa grâce auprès d'Esther","Musée du Louvre (Paris)","Botticelli Sandro","attribué à","15e","folder_0003/folder_0119/elem_0220/FR75_0002_MUS_23157_0790_low.jpg"
"43.610769","3.876716","Point",141849,"Vierge du Magnificat","Musée Fabre (Montpellier)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0248/elem_0042/FR34_0001_MUS_141849a_0106_low.jpg"
"49.19385","2.48519","Point",21703,"Esther choisie par Assuérus","Musée Condé (Chantilly)","Botticelli Sandro","attribué à","15e","folder_0001/folder_0248/elem_0240/FR60_0002_MUS_19_0012_low.jpg"
"49.19385","2.48519","Point",14106,"Allégorie de l'Automne","Musée Condé (Chantilly)","Botticelli Sandro","atelier de","15e","folder_0004/folder_0142/elem_0092/FR60_0002_MUS_14106_0142_low.jpg"
"43.492081","-1.472042","Point",14316,"La Vierge et l'Enfant avec deux anges / La Vierge et l'Enfant à la grenade","Musée Bonnat-Helleu, musée des beaux-arts de Bayonne","Botticelli Sandro","atelier de","15e","folder_0004/folder_0042/elem_0167/FR64_0002_MUS_14316_0002_low.jpg"
"43.949317","4.805528","Point",14111,"La Vierge et l'Enfant avec le petit saint Jean-Baptiste","Musée du Petit Palais (Avignon)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0249/elem_0126/FR84_0001_MUS_14111_0021_low.jpg"
"48.860591","2.337582","Point",30515,"La Vierge et l'Enfant","Musée du Louvre (Paris)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0120/elem_0086/FR75_0002_MUS_30515_0906_low.jpg"
"48.860591","2.337582","Point",23452,"La Vierge et l'Enfant / La Vierge à la grenade","Musée du Louvre (Paris)","Botticelli Sandro","atelier de","15e","folder_0003/folder_0120/elem_0058/FR75_0002_MUS_23452_0878_low.jpg"
"43.949317","4.805528","Point",14514,"La Vierge et l'Enfant avec un ange","Musée du Petit Palais (Avignon)","Botticelli Sandro","école de","15e","folder_0003/folder_0249/elem_0169/FR84_0001_MUS_14514_0064_low.jpg"
"48.860591","2.337582","Point",23251,"Portrait de jeune homme","Musée du Louvre (Paris)","Botticelli Sandro","entourage de","15e","folder_0003/folder_0120/elem_0004/FR75_0002_MUS_23251_0824_low.jpg"
"48.860591","2.337582","Point",23454,"La Vierge et l'Enfant entourés de cinq anges","Musée du Louvre (Paris)","Botticelli Sandro","de","15e","folder_0003/folder_0120/elem_0060/FR75_0002_MUS_23454_0880_low.jpg"
"48.860591","2.337582","Point",23453,"Portrait d'homme","Musée du Louvre (Paris)","Botticelli Sandro","de","15e","folder_0003/folder_0120/elem_0059/FR75_0002_MUS_23453_0879_low.jpg"
"48.5734053","7.7521113","Point",14197,"La Vierge et l'Enfant avec deux anges","Musée des Beaux-Arts (Strasbourg)","Botticelli Sandro","de","15e","folder_0003/folder_0245/elem_0070/FR67_0004_MUS_14197_0087_low.jpg"
"48.860591","2.337582","Point",30514,"La Vierge et l'Enfant avec le jeune saint Jean-Baptiste","Musée du Louvre (Paris)","Botticelli Sandro","de","15e","folder_0003/folder_0120/elem_0085/FR75_0002_MUS_30514_0905_low.jpg"
"49.148181","2.68584","Point",14382,"La Vierge et l'Enfant","Abbaye royale de Chaalis (Fontaine-Chaalis)","Botticelli Sandro","école de","15e","folder_0004/folder_0141/elem_0194/FR60_0005_MUS_14382_0124_low.jpg"
"50.630639","3.062467","Point",14317,"La Vierge et l'Enfant","Palais des Beaux-Arts (Lille)","Botticelli Sandro","école de","15e","folder_0001/folder_0118/elem_0185/FR_59_0002_MUS_P789_0014_low.jpg"
"48.860591","2.337582","Point",50554,"Un jeune homme présenté par Vénus aux sept Arts Libéraux Les Arts Libéraux","Musée du Louvre (Paris)","Botticelli Sandro","de","15e","folder_0003/folder_0120/elem_0088/FR75_0002_MUS_50554_0908_low.jpg"
"48.860591","2.337582","Point",94339,"Vénus et les trois Grâces offrant des présents à une jeune fille","Musée du Louvre (Paris)","Botticelli Sandro","de","15e","folder_0003/folder_0120/elem_0094/FR75_0002_MUS_94339_0914_low.jpg"
"43.949317","4.805528","Point",14515,"Triptyque : la Vierge et l'Enfant, un saint évêque et saint Dominique, saint Nicolas et saint Thomas d'Aquin","Musée du Petit Palais (Avignon)","Botticini Francesco","de","15e","folder_0003/folder_0249/elem_0170/FR84_0001_MUS_14515_0065_low.jpg"
"48.875438","2.31052","Point",16500,"Pietà avec saint Louis d'Anjou, saint Dominique, saint Jacques le Majeur et saint Nicolas de Bari","Musée Jacquemart-André (Paris)","Botticini Francesco","de","15e","folder_0003/folder_0126/elem_0198/FR75_0006_MUS_16500_0097_low.jpg"
"43.062951","0.145842","Point",14355,"Saint Jean-Baptiste entre saint Antoine le Grand et saint Antoine de Padoue.","Musée Saliès (Bagnères-de-Bigorre)","Botticini Francesco","de","15e",
"43.949317","4.805528","Point",14516,"La Vierge adorant l'Enfant avec un ange","Musée du Petit Palais (Avignon)","Botticini Francesco","atelier de","15e","folder_0003/folder_0249/elem_0171/FR84_0001_MUS_14516_0066_low.jpg"
"49.661873","3.367794","Point",93033,"La Nativité avec petit Saint Jean-Baptiste","Musée Jeanne d'Aboville (La Fère)","Botticini Francesco","attribué à","15e","folder_0004/folder_0142/elem_0134/FR02_0004_MUS_93033_0080_low.jpg"
"48.875438","2.31052","Point",16499,"La Vierge et l'Enfant avec saint Jean-Baptiste, saint Pancrace, saint Sébastien et saint Pierre","Musée Jacquemart-André (Paris)","Botticini Francesco","de","15e","folder_0003/folder_0126/elem_0197/FR75_0006_MUS_16499_0096_low.jpg"
"48.860591","2.337582","Point",23451,"La Vierge et l'Enfant en gloire entourés de chérubins, de séraphins, de quatre anges, de sainte Marie-Madeleine et de saint Bernard de Clairvaux","Musée du Louvre (Paris)","Botticini Francesco","de","15e","folder_0003/folder_0120/elem_0057/FR75_0002_MUS_23451_0877_low.jpg"
"48.860591","2.337582","Point",23450,"La Vierge adorant l'Enfant avec le petit saint Jean-Baptiste et deux anges","Musée du Louvre (Paris)","Botticini Francesco","de","15e","folder_0003/folder_0120/elem_0056/FR75_0002_MUS_23450_0876_low.jpg"
"48.875438","2.31052","Point",16498,"La Vierge et l'Enfant avec deux anges","Musée Jacquemart-André (Paris)","Botticini Francesco","de","15e","folder_0003/folder_0126/elem_0196/FR75_0006_MUS_16498_0095_low.jpg"
"47.322047","5.04148","Point",14808,"La Vierge et l'Enfant avec saint Jean-Baptiste","Musée des Beaux-Arts (Dijon)","Botticini Raffaello","attribué à","16e","folder_0003/folder_0007/elem_0003/FR21_0003_MUS_014808_0143_low.jpg"
"48.432856","0.091266","Point",30993,"Nature morte aux oignons","Musée des Beaux-Arts et de la Dentelle (Alençon)","Boucle Pieter van","attribué à","17e","folder_0004/folder_0079/elem_0052/FR61_0003_MUS_30993_0005_low.jpg"
"48.00611","0.199556","Point",24537,"Poissons, crustaces et champignons","Musée de Tessé (Le Mans)","Boucle Pieter van","attribué à","17e","folder_0001/folder_0119/elem_0170/FR_72_0002_MUS_10132_0071_low.jpg"
"47.478419","-0.563166","Point",10139,"Pan. L'hiver","Musée des Beaux-Arts (Angers)","Boulanger Jean","attribué à","17e","folder_0001/folder_0118/elem_0075/FR_49_0001_MUS_MBAJ349_0005_low.jpg"
"48.693444","6.182247","Point",27929,"Ruines avec bacchanale","Musée des Beaux-Arts (Nancy)","Boulanger Jean","attribué à","17e","folder_0004/folder_0005/elem_0225/FR54_0001_MUS_27929_0067_low.jpg"
"43.184277","3.003078","Point",10142,"Le Triomphe de Silène","Musée d'Art et d'Histoire (Narbonne)","Boulanger Jean","attribué à","17e","folder_0004/folder_0083/elem_0119/FR11_0003_MUS_10142_0006_low.jpg"
"47.478419","-0.563166","Point",10138,"Le Triomphe de Silène. L'automne","Musée des Beaux-Arts (Angers)","Boulanger Jean","attribué à","17e","folder_0001/folder_0118/elem_0074/FR_49_0001_MUS_MBAJ348_0004_low.jpg"
"48.693444","6.182247","Point",27928,"Ruines avec l'offrande à Diane","Musée des Beaux-Arts (Nancy)","Boulanger Jean","attribué à","17e","folder_0004/folder_0005/elem_0224/FR54_0001_MUS_27928_0066_low.jpg"
"48.2973451","4.0744009","Point",137614,"Allégorie de la Conversation","Musée d'Art, d'Archéologie et de Sciences naturelles (Troyes)","Boulanger Jean","de","17e","folder_0004/folder_0108/elem_0124/FR10_0024_MUS_137614_0003_low.jpg"
"47.478419","-0.563166","Point",10136,"L'Offrande à Bacchus. L'été","Musée des Beaux-Arts (Angers)","Boulanger Jean","attribué à","17e","folder_0001/folder_0118/elem_0072/FR_49_0001_MUS_MBAJ346_0002_low.jpg"
"47.478419","-0.563166","Point",10137,"La Solitude. Le printemps","Musée des Beaux-Arts (Angers)","Boulanger Jean","attribué à","17e","folder_0001/folder_0118/elem_0073/FR_49_0001_MUS_MBAJ347_0003_low.jpg"
"47.902964","1.909251","Point",10450,"L'Assomption de la Vierge","Musée des Beaux-Arts (Orléans)","Boullogne Bon","attribué à","17e","folder_0001/folder_0123/elem_0135/FR45_0011_MUS_939_0011_low.jpg"
"48.432856","0.091266","Point",30999,"La Vierge et l'Enfant avec saint Jean-Baptiste enfant","Musée des Beaux-Arts et de la Dentelle (Alençon)","Bourdon Sébastien","d'après","16e","folder_0004/folder_0079/elem_0058/FR61_0003_MUS_30999_0011_low.jpg"
"47.237829","6.0240539","Point",26125,"Prisonnier dans une grotte","Musée des Beaux-Arts et d'Archéologie (Besançon)","Bourdon Sébastien","genre de","17e",
"46.1976154","5.2359939","Point",22494,"Scène d'embuscade","Musée de Brou (Bourg-en-Bresse)","Bourdon Sébastien","de","17e","folder_0003/folder_0199/elem_0101/FR01_0001_22494_0023_low.jpg"
"48.863156","2.333511","Point",30258,"Saint Augustin","Musée des Arts décoratifs (Paris)","Braccesco Carlo","attribué à","15e","folder_0003/folder_0181/elem_0201/FR75_0019_30258_0039_low.jpg"
"48.860591","2.337582","Point",23407,"L'Annonciation ; Saint Benoît et saint Augustin ; Saint Étienne et saint Ange le carme","Musée du Louvre (Paris)","Braccesco Carlo","de","15e","folder_0003/folder_0120/elem_0042/FR75_0002_MUS_23407_0862_low.jpg"
"43.949317","4.805528","Point",14517,"La Manne du tombeau de saint André","Musée du Petit Palais (Avignon)","Braccesco Carlo","de","15e","folder_0003/folder_0249/elem_0172/FR84_0001_MUS_14517_0067_low.jpg"
"50.630639","3.062467","Point",12107,"La Déploration du Christ","Palais des Beaux-Arts (Lille)","Bramantino","copié d'après","16e","folder_0001/folder_0118/elem_0101/FR_59_0002_MUS_P1053_0068_low.jpg"
"48.875438","2.31052","Point",16574,"Saint Benoît ou saint Romuald et sainte Elisabeth","Musée Jacquemart-André (Paris)","Bramantino","attribué à","15e","folder_0003/folder_0126/elem_0208/FR75_0006_MUS_16574_0107_low.jpg"
"48.875438","2.31052","Point",16515,"Saint Jean-Baptiste et un jeune saint guerrier saint Longin, saint Adrien, saint Carpoforo ou saint Fidèle","Musée Jacquemart-André (Paris)","Bramantino","attribué à","15e","folder_0003/folder_0126/elem_0207/FR75_0006_MUS_16515_0106_low.jpg"
"48.875438","2.31052","Point",12083,"La Vierge et l'Enfant entre saint Jean l'Evangéliste et saint Matthieu","Musée Jacquemart-André (Paris)","Bramantino","attribué à","16e","folder_0003/folder_0126/elem_0129/FR75_0006_MUS_12083_0007_low.jpg"
"48.857313","2.362545","Point",119030,"Entrée du métropolitain place de l'Étoile","Musée Carnavalet (Paris)","Brancaccio Carlo","de","19e","folder_0003/folder_0166/elem_0199/FR75_0017_119030_0060_low.jpg"
"44.838946","-0.581712","Point",23806,"Pâtre et son troupeau","Musée des Beaux-Arts (Bordeaux)","Brandi Domenico","de","18e","folder_0004/folder_0020/elem_0074/FR33_0001_MUS_23806_0148_low.jpg"
"47.237829","6.0240539","Point",25841,"Berger gardant son troupeau","Musée des Beaux-Arts et d'Archéologie (Besançon)","Brandi Domenico","entourage de","18e","folder_0004/folder_0090/elem_0191/FR25_0001_MUS_25841_0178_low.jpg"
"43.949317","4.805528","Point",12416,"Cerf poursuivi par des chiens","Musée Calvet (Avignon)","Brandi Domenico","de","17e","folder_0004/folder_0005/elem_0043/FR84_0002_MUS_12416_0046_low.jpg"
"47.902964","1.909251","Point",12224,"Pastorale","Musée des Beaux-Arts (Orléans)","Brandi Domenico","de","18e","folder_0001/folder_0123/elem_0077/FR45_0011_MUS_1141_0044_low.jpg"
"47.237829","6.0240539","Point",25894,"Troupeau, moutons et b?ufs","Musée des Beaux-Arts et d'Archéologie (Besançon)","Brandi Domenico","entourage de","17e","folder_0004/folder_0090/elem_0219/FR25_0001_MUS_25894_0206_low.jpg"
"47.997542","-4.097899","Point",25189,"Chèvres","Musée des Beaux-Arts (Quimper)","Brandi Domenico","attribué à","18e","folder_0001/folder_0120/elem_0243/FR29_0025_MUS_8731232_0116_low.jpg"
"41.919229","8.738635","Point",131554,"Les animaux entrant dans l'arche","Palais Fesch-musée des beaux-arts (Ajaccio)","Brandi Domenico","attribué à","17e","folder_0004/folder_0082/elem_0020/FR2A_0003_MUS_131554_0283_low.jpg"
"49.182863","-0.370679","Point",27004,"Paysage pastoral avec pâtre, chèvres et taureau","Musée des Beaux-Arts (Caen)","Brandi Domenico","attribué à","18e","folder_0004/folder_0009/elem_0098/FR14_0001_MUS_27004_0097_low.jpg"
"47.237829","6.0240539","Point",25868,"Promeneurs, bergers et éleveurs dans un paysage en Italie","Musée des Beaux-Arts et d'Archéologie (Besançon)","Brandi Domenico","attribué à","18e","folder_0004/folder_0090/elem_0210/FR25_0001_MUS_25868_0197_low.jpg"
"41.919229","8.738635","Point",131553,"Orphée charmant les animaux","Palais Fesch-musée des beaux-arts (Ajaccio)","Brandi Domenico","attribué à","17e","folder_0004/folder_0078/elem_0094/FR2A_0003_MUS_131553_0079_low.jpg"
"47.237829","6.0240539","Point",25867,"Paysage","Musée des Beaux-Arts et d'Archéologie (Besançon)","Brandi Domenico","attribué à","18e","folder_0004/folder_0090/elem_0209/FR25_0001_MUS_25867_0196_low.jpg"
"43.697655","7.277216","Point",140919,"Madeleine pénitente","Musée du Palais Lascaris (Nice)","Brandi Giacinto","attribué à","non précisé","folder_0003/folder_0244/elem_0078/FR06_0006_MUS_140919_0001_low.jpg"
"45.042768","3.882936","Point",21958,"Saint Jérôme","Musée Crozatier (Le Puy-en-Velay)","Brandi Giacinto","attribué à","17e","folder_0001/folder_0248/elem_0044/FR43_0001_MUS_198721_0006_low.jpg"
"45.774994","3.498887","Point",25326,"La Tentation du Christ","Château d'Aulteribe (Sermentizon)","Brandi Giacinto","attribué à","17e","folder_0002/folder_0017/elem_0028/FR63_0003_MUS_UK_25326_0002_low.jpg"
"42.696838","9.450339","Point",26530,"La Visite de saint Antoine abbé à saint Paul ermite dans le désert de Thébaïde","Eglise Saint-Jean-Baptiste (Bastia)","Brandi Giacinto","attribué à","17e","folder_0004/folder_0087/elem_0218/FR2B_0001_REL_26530_0131_low.jpg"
"43.232951","0.078082","Point",137314,"Saint Sébastien","Musée Massey (Tarbes)","Brandi Giacinto","attribué à","17e","folder_0003/folder_0166/elem_0132/FR65_0001_137314_0012_low.jpg"
"41.919229","8.738635","Point",140576,"Sainte Marie-Madeleine","Palais Fesch-musée des beaux-arts (Ajaccio)","Brandi Giacinto","attribué à","17e","folder_0004/folder_0078/elem_0188/FR2A_0003_MUS_140576_0171_low.jpg"
"47.218371","-1.553621","Point",10148,"Saint Jérôme ou saint Onuphre","Musée d'arts de Nantes","Brandi Giacinto","attribué à","17e","folder_0002/folder_0014/elem_0207/FR44_0001_MUS_UK_10148_Inv23_0007_low.jpg"
